Request_ID,Staff_ID,Current_Status,Created_At,Last_Updated,Request_Reason,Manager_Reason,Document,User_Seen,Manager_Seen
1041,151488,Approved,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
1042,180032,Approved,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
1043,190098,Rejected,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,Team needs to collaborate in person.,[],True,True
1044,150125,Pending,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
1045,151415,Rejected,2024-11-03,2024-11-03,Can work during off-peak hours.,Team needs to collaborate in person.,[],True,True
1046,160287,Approved,2024-11-03,2024-11-03,Family obligations.,,[],True,True
1047,140015,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
1048,171017,Pending,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
1049,160326,Pending,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
1050,160317,Approved,2024-11-03,2024-11-03,No commute allows for earlier start.,,[],True,True
1051,151583,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
1052,151476,Pending,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
1053,150655,Rejected,2024-11-03,2024-11-03,More comfortable working from home.,WFH not suitable for this role.,[],True,True
1054,151512,Approved,2024-11-03,2024-11-03,Focused work environment at home.,,[],True,True
1055,180004,Pending,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
1056,150143,Pending,2024-11-03,2024-11-03,Quiet environment for focused work.,,[],True,True
1057,140103,Rejected,2024-11-03,2024-11-03,Better concentration and productivity.,Team needs to collaborate in person.,[],True,True
1058,190094,Pending,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
1059,151515,Pending,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
1060,151613,Approved,2024-11-03,2024-11-03,Family obligations.,,[],True,True
1061,151583,Pending,2024-11-03,2024-11-03,Quiet environment for focused work.,,[],True,True
1062,160301,Approved,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
1063,160338,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
1064,151589,Approved,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
1065,140891,Approved,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
1066,160296,Pending,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
1067,171036,Approved,2024-11-03,2024-11-03,Focused work environment at home.,,[],True,True
1068,150555,Pending,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
1069,160296,Pending,2024-11-03,2024-11-03,Family obligations.,,[],True,True
1070,151589,Approved,2024-11-03,2024-11-03,Quiet environment for focused work.,,[],True,True
1071,140898,Pending,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
1072,140940,Pending,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
1073,190055,Approved,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
1074,171034,Approved,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
1075,171045,Approved,2024-11-03,2024-11-03,Personal errands.,,[],True,True
1076,151458,Pending,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
1077,210019,Pending,2024-11-03,2024-11-03,Personal errands.,,[],True,True
1078,190047,Rejected,2024-11-03,2024-11-03,Focused work environment at home.,Company policy does not allow WFH on this day.,[],True,True
1079,151417,Approved,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
1080,150435,Pending,2024-11-03,2024-11-03,Focused work environment at home.,,[],True,True
1081,171011,Approved,2024-11-03,2024-11-03,Fewer distractions at home.,,[],True,True
1082,150615,Approved,2024-11-03,2024-11-03,Quiet environment for focused work.,,[],True,True
1083,180032,Approved,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
1084,160299,Approved,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
1085,160307,Approved,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
1086,160330,Pending,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
1087,130002,Pending,2024-11-03,2024-11-03,Focused work environment at home.,,[],True,True
1088,160331,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
1089,210023,Pending,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
1090,151428,Rejected,2024-11-03,2024-11-03,More time for family or personal life.,WFH not suitable for this role.,[],True,True
1091,151568,Approved,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
1092,160304,Pending,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
1093,171035,Approved,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
1094,140894,Pending,2024-11-03,2024-11-03,Personal errands.,,[],True,True
1095,210028,Approved,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
1096,160142,Approved,2024-11-03,2024-11-03,Personal errands.,,[],True,True
1097,171038,Pending,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
1098,160337,Approved,2024-11-03,2024-11-03,Quiet environment for focused work.,,[],True,True
1099,190014,Approved,2024-11-03,2024-11-03,Online training or conference.,,[],True,True
1100,210001,Approved,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
1101,151407,Pending,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
1102,150918,Approved,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
1103,150258,Approved,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
1104,151438,Rejected,2024-11-03,2024-11-03,Bad weather or traffic.,Company policy does not allow WFH on this day.,[],True,True
1105,140108,Pending,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
1106,171046,Approved,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
1107,140905,Approved,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
1108,151574,Approved,2024-11-03,2024-11-03,Family obligations.,,[],True,True
1109,151539,Approved,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
1110,160330,Approved,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
1111,160118,Pending,2024-11-03,2024-11-03,Family obligations.,,[],True,True
1112,160118,Pending,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
1113,151470,Rejected,2024-11-03,2024-11-03,Increased efficiency at home.,WFH not suitable for this role.,[],True,True
1114,210025,Approved,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
1115,190046,Pending,2024-11-03,2024-11-03,Family obligations.,,[],True,True
1116,151433,Approved,2024-11-03,2024-11-03,Online training or conference.,,[],True,True
1117,140886,Approved,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
1118,160294,Approved,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
1119,160316,Approved,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
1120,150512,Pending,2024-11-03,2024-11-03,More time for family or personal life.,,[],True,True
1121,180013,Approved,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
1122,151418,Pending,2024-11-03,2024-11-03,Online training or conference.,,[],True,True
1123,150918,Approved,2024-11-03,2024-11-03,Fewer distractions at home.,,[],True,True
1124,150275,Pending,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
1125,160282,Approved,2024-11-03,2024-11-03,Quiet environment for focused work.,,[],True,True
1126,190006,Approved,2024-11-03,2024-11-03,Personal errands.,,[],True,True
1127,151416,Approved,2024-11-03,2024-11-03,More time for family or personal life.,,[],True,True
1128,151583,Pending,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
1129,160316,Approved,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
1130,150276,Pending,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
1131,190089,Approved,2024-11-03,2024-11-03,Fewer distractions at home.,,[],True,True
1132,151495,Approved,2024-11-03,2024-11-03,Fewer distractions at home.,,[],True,True
1133,180002,Pending,2024-11-03,2024-11-03,Quiet environment for focused work.,,[],True,True
1134,190042,Approved,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
1135,140898,Approved,2024-11-03,2024-11-03,Unexpected disruption at home.,,[],True,True
1136,171013,Pending,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
1137,140002,Approved,2024-11-03,2024-11-03,No commute allows for earlier start.,,[],True,True
1138,151488,Approved,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
1139,151498,Approved,2024-11-03,2024-11-03,No commute allows for earlier start.,,[],True,True
1140,160318,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
1141,151443,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
1142,151505,Approved,2024-11-03,2024-11-03,Family obligations.,,[],True,True
1143,151549,Approved,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
1144,151499,Approved,2024-11-03,2024-11-03,Family obligations.,,[],True,True
1145,150165,Pending,2024-11-03,2024-11-03,Family obligations.,,[],True,True
1146,160065,Approved,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
1147,171031,Pending,2024-11-03,2024-11-03,Focused work environment at home.,,[],True,True
1148,190056,Approved,2024-11-03,2024-11-03,Unexpected disruption at home.,,[],True,True
1149,150348,Approved,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
1150,160331,Approved,2024-11-03,2024-11-03,Personal errands.,,[],True,True
1151,140911,Rejected,2024-11-03,2024-11-03,Can work during off-peak hours.,WFH not suitable for this role.,[],True,True
1152,190082,Approved,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
1153,150166,Approved,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
1154,140003,Approved,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
1155,151431,Approved,2024-11-03,2024-11-03,Focused work environment at home.,,[],True,True
1156,210021,Pending,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
1157,160146,Pending,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
1158,151524,Approved,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
1159,151436,Approved,2024-11-03,2024-11-03,Online training or conference.,,[],True,True
1160,151441,Pending,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
1161,140923,Pending,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
1162,160305,Approved,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
1163,150148,Approved,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
1164,160145,Approved,2024-11-03,2024-11-03,Fewer distractions at home.,,[],True,True
1165,151545,Approved,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
1166,190018,Approved,2024-11-03,2024-11-03,Fewer distractions at home.,,[],True,True
1167,160301,Approved,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
1168,180029,Approved,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
1169,151613,Approved,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
1170,171026,Rejected,2024-11-03,2024-11-03,Better work-life balance.,WFH not suitable for this role.,[],True,True
1171,210022,Approved,2024-11-03,2024-11-03,Online training or conference.,,[],True,True
1172,180019,Approved,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
1173,151440,Approved,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
1174,160334,Approved,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
1175,151514,Pending,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
1176,151056,Approved,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
1177,151593,Pending,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
1178,151441,Pending,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
1179,160065,Rejected,2024-11-03,2024-11-03,Personal errands.,Insufficient justification for WFH.,[],True,True
1180,151465,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
1181,150095,Pending,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
1182,140880,Approved,2024-11-03,2024-11-03,Family obligations.,,[],True,True
1183,171034,Approved,2024-11-03,2024-11-03,Family obligations.,,[],True,True
1184,190087,Approved,2024-11-03,2024-11-03,Focused work environment at home.,,[],True,True
1185,140918,Pending,2024-11-03,2024-11-03,Family obligations.,,[],True,True
1186,150166,Approved,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
1187,140078,Rejected,2024-11-03,2024-11-03,More time for family or personal life.,Team needs to collaborate in person.,[],True,True
1188,160336,Rejected,2024-11-03,2024-11-03,No commute allows for earlier start.,Insufficient justification for WFH.,[],True,True
1189,190077,Approved,2024-11-03,2024-11-03,Fewer distractions at home.,,[],True,True
1190,150118,Pending,2024-11-03,2024-11-03,Personal errands.,,[],True,True
1191,151503,Approved,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
1192,151596,Pending,2024-11-03,2024-11-03,No commute allows for earlier start.,,[],True,True
1193,171032,Approved,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
1194,151543,Rejected,2024-11-03,2024-11-03,No commute allows for earlier start.,Company policy does not allow WFH on this day.,[],True,True
1195,151055,Approved,2024-11-03,2024-11-03,No commute allows for earlier start.,,[],True,True
1196,160291,Pending,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
1197,151590,Rejected,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,Request conflicts with other schedules.,[],True,True
